Formulation_ID,Formulation_Name,formulation_code,physical_form,product_category,concentration_type,type_confidence,type_evidence_basis,signal_word,ghs_hazard_classes,acute_toxicity_route,environmental_hazard,h_codes,hazard_level_score,hazard_confidence,hazard_evidence_basis,use_class,target_pest_organism,target_crop_site,application_method,use_pattern,use_confidence,use_evidence_basis,epa_reg_number,regulatory_jurisdiction,registration_status,active_ingredient_declared,reach_registered,label_type,regulatory_confidence,regulatory_evidence_basis,active_pct_total,inert_pct_total,primary_active_ingredient,ingredient_count_class,concentration_class,pct_data_quality,formulation_complexity_score,ingredient_profile_confidence,profile_evidence_basis
MIX676,Chlorothalonil 825 MUP,UNKNOWN,unknown,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],aquatic_chronic,['H410'],2.0,MEDIUM,snippet_keywords,agricultural/fungicide,['fungi'],,unknown,preventive,HIGH,"product_name, ingredient_inference",,UNKNOWN,unknown,False,False,sds_partial,MEDIUM,source_filename,,,Chlorothalonil,single,unknown,none,1.0,LOW,name_inference
MIX677,Chlorothalonil FB,UNKNOWN,unknown,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,['fungi'],,unknown,preventive,HIGH,"product_name, ingredient_inference",,UNKNOWN,unknown,False,False,sds_partial,MEDIUM,source_filename,82.5,17.5,Chlorothalonil,single,very_high,exact,1.0,HIGH,workbook_pct
MIX678,Cloak Ex Bulk Product,UNKNOWN,liquid,pesticide/herbicide,concentrate,HIGH,evidence_snippet,WARNING,"['eye_irritation_2A', 'carcinogenicity_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['none_identified'],both,"['H319', 'H351', 'H400', 'H410']",4.0,HIGH,sds_section2,agricultural/herbicide,['weeds'],,unknown,pre_emergent,HIGH,"ingredient_inference, source_text",71368-83,US_EPA,registered_active,False,False,sds_full,HIGH,epa_reg_found,,,,unknown,unknown,none,0.0,LOW,no_basis
MIX679,Consus Glyphosate,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,"['weeds', 'grasses', 'broadleaf']",,spray,post_emergent,HIGH,"product_name, ingredient_inference",,RESEARCH_ONLY,not_registered,,,chemblink_sigma,HIGH,source_filename,,,Glyphosate,unknown,unknown,none,0.0,LOW,name_inference
MIX68,BAS 670 336SC Herbicide,SC,suspension,pesticide/herbicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,['weeds'],,unknown,unknown,HIGH,"product_name, ingredient_inference",,UNKNOWN,unknown,False,False,sds_full,MEDIUM,source_filename,29.8,70.2,Topramezone technical,multi_4_6,medium,approximate,4.0,MEDIUM,workbook_pct
MIX680,Countdown L&G,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,DANGER,"['skin_sensitization_1', 'respiratory_irritation_3', 'carcinogenicity_1B', 'stot_repeated_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['inhalation'],both,"['H317', 'H335', 'H350', 'H373', 'H400', 'H410']",5.0,HIGH,sds_section2,unknown,,,unknown,unknown,LOW,no_basis,,UNKNOWN,unknown,False,False,sds_partial,LOW,no_basis,,,,unknown,unknown,none,0.0,LOW,no_basis
MIX681,Cypermethrin(95%),UNKNOWN,unknown,pesticide/insecticide,concentrate,HIGH,evidence_snippet,WARNING,['respiratory_irritation_3'],['inhalation'],unknown,['H335'],2.0,MEDIUM,sds_section2,agricultural/insecticide,,,unknown,contact,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,False,False,chemblink_sigma,HIGH,source_filename,,,Cypermethrin,unknown,very_high,none,0.0,MEDIUM,name_inference
MIX682,Daconil 2787 Flowable Fungicide,WP,powder,pesticide/fungicide,concentrate,HIGH,evidence_snippet,WARNING,['carcinogenicity_2'],['none_identified'],unknown,['H351'],3.0,MEDIUM,sds_section2,agricultural/fungicide,['fungi'],,spray,preventive,HIGH,"product_name, ingredient_inference, source_text",,UNKNOWN,unknown,True,False,sds_partial,MEDIUM,source_filename,50.0,50.0,Tetrachloroisophthalonitrile,single,medium,exact,1.0,HIGH,source_text
MIX683,Daconil Zn Flowable Fungicide,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,evidence_snippet,WARNING,"['skin_irritation_2', 'skin_sensitization_1', 'acute_toxicity_inhalation_2', 'respiratory_irritation_3', 'carcinogenicity_2', 'stot_repeated_2']",['inhalation'],unknown,"['H315', 'H317', 'H330', 'H335', 'H351', 'H373']",5.0,HIGH,sds_section2,agricultural/fungicide,['fungi'],,spray,preventive,HIGH,"product_name, ingredient_inference",,UNKNOWN,unknown,False,False,sds_partial,MEDIUM,source_filename,6.0,94.0,Zinc Oxide,single,low,exact,1.0,HIGH,workbook_pct
MIX684,Chemsico Pesticide Concentrate WI-S,UNKNOWN,liquid,pesticide/other,concentrate,MEDIUM,name_explicit,DANGER,"['flammable_liquid_3', 'skin_corrosion_1', 'eye_damage_1', 'stot_single_3']","['inhalation', 'dermal']",unknown,"['H226', 'H314', 'H318', 'H336']",4.0,MEDIUM,snippet_keywords,agricultural/other,,,unknown,unknown,MEDIUM,product_name,,UNKNOWN,unknown,False,False,sds_partial,LOW,source_filename,,,ACETIC ACID,single,unknown,none,1.0,LOW,source_text
MIX685,Chemsico Pesticide Granules WI-S,GR,granule,pesticide/other,ready-to-use,HIGH,name_explicit,DANGER,"['flammable_liquid_3', 'skin_corrosion_1', 'eye_damage_1', 'stot_single_3']","['inhalation', 'dermal']",unknown,"['H226', 'H314', 'H318', 'H336']",4.0,MEDIUM,snippet_keywords,agricultural/other,,,unknown,unknown,MEDIUM,product_name,,UNKNOWN,unknown,False,False,sds_partial,LOW,source_filename,,,ACETIC ACID,single,unknown,none,1.0,LOW,source_text
MIX686,Disarm G Fungicide,GR,granule,pesticide/fungicide,ready-to-use,HIGH,name_explicit,WARNING,['eye_irritation_2B'],['none_identified'],aquatic_acute,"['H320', 'H401']",2.0,MEDIUM,sds_section2,agricultural/fungicide,['fungi'],,unknown,preventive,HIGH,"product_name, source_text",70506-424,US_EPA,registered_active,False,False,sds_full,HIGH,epa_reg_found,,,Fluoxastrobin,unknown,unknown,none,0.0,LOW,source_text
MIX687,Echo 825,UNKNOWN,unknown,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,['fungi'],,unknown,preventive,HIGH,product_name,,UNKNOWN,unknown,,,unknown,LOW,no_basis,,,Calcium Carbonate,single,unknown,none,1.0,LOW,source_text
MIX688,EH-1480 Herbicide,UNKNOWN,liquid,pesticide/herbicide,concentrate,HIGH,evidence_snippet,WARNING,['acute_toxicity_inhalation_4'],['inhalation'],unknown,['H332'],2.0,MEDIUM,sds_section2,agricultural/herbicide,"['weeds', 'grasses', 'broadleaf']",,spray,post_emergent,HIGH,"product_name, ingredient_inference",524-579,US_EPA,registered_active,False,False,sds_full,HIGH,epa_reg_found,,,glyphosate,unknown,unknown,none,0.0,LOW,source_text
MIX689,Ethofumesate(97.7%),UNKNOWN,unknown,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,WARNING,['acute_toxicity_dermal_4'],['dermal'],aquatic_acute,"['H312', 'H401']",2.0,MEDIUM,snippet_keywords,agricultural/herbicide,['weeds'],,unknown,unknown,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,sds_partial,MEDIUM,source_filename,,,Ethofumesate,binary,unknown,none,2.0,LOW,source_text
MIX69,Boscalid,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,['fungi'],,unknown,systemic,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,,,chemblink_sigma,HIGH,source_filename,,,Boscalid,single,unknown,none,1.0,LOW,name_inference
MIX690,Fipronil,UNKNOWN,unknown,pesticide/insecticide,unknown,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,"['termites', 'ants', 'beetles']",,unknown,systemic,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,False,False,chemblink_sigma,HIGH,source_filename,,,Fipronil,single,unknown,none,1.0,LOW,name_inference
MIX691,FujiMite 5 EC Miticide/Insecticide,SC,suspension,pesticide/insecticide,concentrate,HIGH,evidence_snippet,WARNING,"['eye_irritation_2A', 'acute_toxicity_inhalation_4']",['inhalation'],unknown,"['H319', 'H332']",2.0,MEDIUM,sds_section2,agricultural/insecticide,['mites'],,spray,contact,HIGH,"product_name, ingredient_inference",71711-4,US_EPA,registered_active,False,False,sds_full,HIGH,epa_reg_found,,,Fenpyroximate,unknown,unknown,none,0.0,LOW,source_text
MIX692,Glyphosphate (96.5),UNKNOWN,unknown,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,"['weeds', 'grasses', 'broadleaf']",,spray,post_emergent,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,,,chemblink_sigma,HIGH,source_filename,,,Glyphosate,unknown,very_high,none,0.0,MEDIUM,name_inference
MIX693,GF-1593 Naturalyte Insect Control,UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,evidence_snippet,WARNING,"['eye_irritation_2A', 'combustible_dust']",['none_identified'],none,[],2.0,HIGH,sds_section2,agricultural/insecticide,['insects'],,spray,contact,HIGH,product_name,,US_EPA,registered_active,False,False,sds_full,MEDIUM,source_filename,,,Spinosad,multi_4_6,unknown,none,4.0,LOW,source_text
MIX694,Glyphosphate 62% IPA Salt,UNKNOWN,liquid,pesticide/herbicide,concentrate,LOW,pattern_inferred,NONE,[],"['oral', 'dermal', 'inhalation']",unknown,[],1.0,MEDIUM,snippet_keywords,agricultural/herbicide,['weeds'],,spray,systemic,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,product_page,LOW,no_basis,62.0,38.0,Isopropylamine salt of Glyphosate,single,very_high,approximate,1.0,HIGH,name_inference
MIX695,Glyphosphate (99),UNKNOWN,powder,pesticide/herbicide,unknown,MEDIUM,evidence_snippet,DANGER,"['carcinogenicity_2', 'eye_damage_1']",['none_identified'],none,[],5.0,HIGH,sds_section2,agricultural/herbicide,['weeds'],,spray,systemic,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,99.0,1.0,Glyphosate,single,very_high,approximate,1.0,HIGH,name_inference
MIX696,GF-1983 Naturalyte Insect Control,UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,evidence_snippet,CAUTION,['eye_irritation_2'],['none_identified'],aquatic_chronic,[],2.0,MEDIUM,snippet_keywords,agricultural/insecticide,"['aquatic invertebrates', 'marine mollusks', 'fish']",,spray,contact,HIGH,source_text,,US_EPA,registered_active,True,False,product_page,MEDIUM,active_ingredient_text,,,Spinosad,multi_4_6,unknown,none,4.0,LOW,source_text
MIX697,Greenclean 6% Liquid,UNKNOWN,liquid,cleaning_disinfectant,unknown,LOW,pattern_inferred,NONE,[],['none_identified'],none,[],1.0,HIGH,sds_section2,agricultural/other,,,unknown,unknown,LOW,ingredient_inference,,UNKNOWN,not_registered,False,False,sds_partial,LOW,no_basis,6.0,94.0,Tri Sodium Citrate Dihydrate,single,low,approximate,1.0,HIGH,name_inference
MIX698,Insecticide TD Granule,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,['insects'],,unknown,systemic,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_partial,LOW,no_basis,0.22,99.78,Imidacloprid,single,ultra_low,exact,1.0,HIGH,workbook_pct
MIX699,Klean-Pik 500 SC,SC,suspension,pesticide/herbicide,concentrate,HIGH,name_explicit,NONE,[],['none_identified'],none,[],1.0,HIGH,sds_section2,agricultural/other,,,spray,unknown,MEDIUM,ingredient_inference,66222-124,US_EPA,registered_active,False,False,epa_label,HIGH,epa_reg_found,,,Thidiazuron,single,unknown,none,1.0,MEDIUM,source_text
MIX7,241-GOL Acrobat MZ WDG Fungicide,WDG,granule,pesticide/fungicide,concentrate,HIGH,name_explicit,WARNING,"['skin_sensitization_1', 'aquatic_chronic_1']",['none_identified'],aquatic_chronic,"['H317', 'H410']",3.0,MEDIUM,snippet_keywords,study/acute_dermal,,,unknown,unknown,HIGH,source_filename,,EU_REACH,registered_active,False,True,sds_full,MEDIUM,reach_text,,,dimethomorph,multi_4_6,unknown,none,4.0,LOW,source_text
MIX70,BAS 700 01 Fungicide,WDG,granule,pesticide/fungicide,concentrate,HIGH,name_explicit,DANGER,"['acute_toxicity_oral_4', 'acute_toxicity_inhalation_2', 'eye_damage_1', 'skin_sensitization_1A', 'carcinogenicity_2', 'aquatic_acute_1', 'aquatic_chronic_1']","['oral', 'inhalation']",both,"['H301', 'H302', 'H317', 'H318', 'H330', 'H351', 'H400', 'H410']",5.0,HIGH,sds_section2,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,EU_REACH,registered_active,False,True,sds_full,MEDIUM,reach_text,75.0,25.0,Dithianon,binary,very_high,exact,2.0,HIGH,workbook_pct
MIX700,NUP-08041 Ready-To-Use,RTU,liquid,pesticide/herbicide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,['weeds'],,spray,pre_emergent,HIGH,source_text,,US_EPA,unknown,False,False,epa_label,MEDIUM,source_filename,,,indaziflam,binary,unknown,none,2.0,MEDIUM,source_text
MIX701,NEUl l 71H RTU,RTU,liquid,cleaning_disinfectant,ready-to-use,HIGH,name_explicit,NONE,[],['none_identified'],none,[],1.0,HIGH,sds_section2,public_health/disinfectant,['bacteria'],,topical,contact,MEDIUM,ingredient_inference,,UNKNOWN,not_registered,False,False,sds_full,LOW,no_basis,0.5,99.5,Benzododecinium chloride,ternary,ultra_low,approximate,3.0,MEDIUM,source_text
MIX702,NUP-12004 Herbicide,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,['weeds'],,unknown,unknown,HIGH,product_name,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Ethylene sulfite,single,unknown,none,1.0,MEDIUM,source_text
MIX703,Norm 1,UNKNOWN,unknown,unknown,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,unknown,,,unknown,unknown,LOW,no_basis,,UNKNOWN,unknown,False,False,unknown,LOW,no_basis,,,,unknown,unknown,none,0.0,LOW,no_basis
MIX704,Regiment Herbicide,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,evidence_snippet,NONE,[],['none_identified'],none,[],1.0,MEDIUM,sds_section2,agricultural/herbicide,['weeds'],['rice'],spray,unknown,HIGH,source_text,59639-105,US_EPA,registered_active,False,False,epa_label,HIGH,epa_reg_found,,,Bispyribac-sodium,binary,unknown,none,2.0,LOW,source_text
MIX705,DPX-MAT28 0.05G Turf Herbicide + Fertilizer,GR,granule,pesticide/herbicide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,['weeds'],"['rangeland', 'pasture', 'turf']",spray,pre_emergent,HIGH,source_text,,RESEARCH_ONLY,not_registered,False,False,unknown,MEDIUM,source_filename,0.05,99.95,DPX-MAT28,binary,ultra_low,approximate,2.0,MEDIUM,name_inference
MIX706,Safari 2 G Insecticide,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,NONE,[],['none_identified'],none,[],1.0,MEDIUM,sds_section2,agricultural/insecticide,['insects'],,unknown,systemic,HIGH,product_name,59639-149,US_EPA,registered_active,False,False,epa_label,HIGH,epa_reg_found,2.0,98.0,dinotefuran,ternary,low,approximate,3.0,MEDIUM,name_inference
MIX707,DuPont DPX-QFU31 (MP) Herbicide,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,evidence_snippet,DANGER,"['flammable_liquid_2', 'skin_sensitization_1B', 'reproductive_toxicity_2']",['none_identified'],none,[],4.0,HIGH,sds_section2,agricultural/herbicide,['weeds'],,unknown,unknown,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_full,LOW,no_basis,,,DPX-QFU31,multi_4_6,unknown,none,4.0,LOW,source_text
MIX708,Safer Brand Garden Fungicide RTU II,RTU,liquid,pesticide/fungicide,ready-to-use,HIGH,name_explicit,NONE,[],['none_identified'],none,[],1.0,HIGH,sds_section2,agricultural/fungicide,['fungi'],['garden'],spray,preventive,HIGH,product_name,,UNKNOWN,not_registered,False,False,sds_full,LOW,no_basis,,,Sulphur,binary,unknown,none,2.0,MEDIUM,source_text
MIX709,Safer Garden Fungicide Ready to Use,RTU,liquid,pesticide/fungicide,ready-to-use,HIGH,name_explicit,NONE,[],['none_identified'],none,[],1.0,HIGH,sds_section2,agricultural/fungicide,['fungi'],['garden'],spray,preventive,HIGH,product_name,,UNKNOWN,not_registered,False,False,sds_full,LOW,no_basis,,,Sulphur,binary,unknown,none,2.0,MEDIUM,source_text
MIX71,Bravo Top,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,DANGER,"['skin_corrosion_1B', 'eye_damage_1', 'acute_toxicity_oral_4', 'acute_toxicity_dermal_4', 'skin_sensitization_1', 'aquatic_chronic_3']","['oral', 'dermal']",aquatic_chronic,"['H302', 'H312', 'H314', 'H317', 'H318', 'H412']",4.0,HIGH,snippet_keywords,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,EU_REACH,registered_active,False,True,sds_full,MEDIUM,reach_text,70.0,30.0,Isophorone diamine,multi_4_6,very_high,approximate,4.0,MEDIUM,workbook_pct
MIX710,Scholar EZ,SC,suspension,pesticide/fungicide,concentrate,HIGH,name_explicit,WARNING,"['eye_irritation_2B', 'acute_toxicity_inhalation_4']",['inhalation'],none,[],2.0,HIGH,sds_section2,agricultural/fungicide,['fungi'],,unknown,unknown,MEDIUM,ingredient_inference,,UNKNOWN,unknown,False,False,sds_partial,LOW,no_basis,,,Fludioxonil,single,unknown,none,1.0,MEDIUM,source_text
MIX711,Shelter Island Plus - White,UNKNOWN,liquid,industrial_chemical,unknown,LOW,evidence_snippet,DANGER,"['flammable_liquid_3', 'skin_corrosion_1', 'eye_damage_1']","['inhalation', 'dermal']",none,[],4.0,MEDIUM,sds_section2,industrial/chemical,,,unknown,unknown,LOW,source_text,,UNKNOWN,unknown,False,False,sds_partial,LOW,no_basis,,,ACETIC ACID,binary,unknown,none,2.0,LOW,source_text
MIX712,Steadfast Q Herbicide,WG,granule,pesticide/herbicide,concentrate,HIGH,name_explicit,WARNING,['eye_irritation_2B'],['none_identified'],none,[],2.0,HIGH,sds_section2,agricultural/herbicide,['weeds'],,spray,post_emergent,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_full,LOW,no_basis,,,Rimsulfuron,multi_7p,unknown,none,5.0,LOW,source_text
MIX713,Solida Grande Herbicide,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,evidence_snippet,WARNING,"['flammable_liquid_4', 'acute_toxicity_oral_4', 'skin_irritation_2', 'skin_sensitization_1', 'eye_irritation_2', 'stot_single_3', 'aquatic_chronic_1']",['oral'],aquatic_chronic,"['H227', 'H302', 'H315', 'H317', 'H320', 'H335', 'H410']",3.0,HIGH,sds_section2,agricultural/herbicide,['weeds'],,spray,pre_emergent,HIGH,source_text,,UNKNOWN,unknown,False,False,sds_full,LOW,no_basis,,,Pendimethalin,single,unknown,none,1.0,MEDIUM,source_text
MIX714,Tebuconazole Fungicide(93.4%),UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,CAUTION,"['reproductive_toxicity_2', 'aquatic_chronic_2']",['none_identified'],aquatic_chronic,[],3.0,MEDIUM,sds_section2,agricultural/fungicide,['fungi'],,spray,systemic,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,sds_full,LOW,no_basis,39.5,60.5,Tebuconazole,binary,medium,exact,2.0,HIGH,workbook_pct
MIX715,Texan Glyphosate,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,pattern_inferred,UNKNOWN,[],[],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,,,unknown,unknown,MEDIUM,product_name,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,,,,unknown,unknown,none,1.0,LOW,no_basis
MIX716,Thidiazuron 4 SC,SC,suspension,pesticide/other,concentrate,HIGH,name_explicit,WARNING,"['acute_toxicity_oral_4', 'acute_toxicity_inhalation_4', 'skin_irritation_2', 'eye_damage_2A']","['oral', 'inhalation']",unknown,[],3.0,HIGH,sds_section2,agricultural/other,,,spray,unknown,MEDIUM,ingredient_inference,1381-212,US_EPA,registered_active,True,False,epa_label,HIGH,epa_reg_found,,,Thidiazuron,multi_4_6,unknown,none,4.0,MEDIUM,source_text
MIX717,Tide Glyphosate,SL,liquid,pesticide/herbicide,concentrate,HIGH,sec_formulation_code,DANGER,"['acute_toxicity_oral_4', 'acute_toxicity_dermal_4', 'acute_toxicity_inhalation_4', 'skin_sensitization_1', 'carcinogenicity_2']","['oral', 'dermal', 'inhalation']",unknown,[],4.0,HIGH,sds_section2,agricultural/herbicide,,,unknown,unknown,MEDIUM,product_name,84229-45,US_EPA,registered_active,False,False,sds_full,HIGH,epa_reg_found,,,Glufosinate-ammonium,multi_4_6,unknown,none,4.0,MEDIUM,source_text
MIX718,Tradewind Herbicide,SP,powder,pesticide/herbicide,concentrate,HIGH,sec_formulation_code,CAUTION,['eye_irritation_2B'],"['dermal', 'inhalation']",unknown,[],2.0,MEDIUM,sds_section2,agricultural/herbicide,,,unknown,unknown,HIGH,product_name,59639-165,US_EPA,registered_active,False,False,epa_label,HIGH,epa_reg_found,,,,unknown,unknown,none,1.0,LOW,no_basis
MIX719,Troysan ALF4,UNKNOWN,liquid,industrial_chemical,unknown,MEDIUM,evidence_snippet,WARNING,"['flammable_liquid_3', 'acute_toxicity_inhalation_4', 'skin_irritation_2', 'eye_irritation_2A', 'carcinogenicity_2']",['inhalation'],unknown,[],4.0,HIGH,sds_section2,wood_preservation,,,unknown,unknown,LOW,no_basis,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,,,zinc bis(2-ethylhexanoate),multi_7p,unknown,none,5.0,MEDIUM,source_text
MIX72,BAS 703 01 F Fungicide,EC,liquid,pesticide/fungicide,concentrate,HIGH,sec_formulation_code,UNKNOWN,[],[],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,['fungi'],,unknown,systemic,HIGH,source_text,,US_EPA,registered_active,True,False,product_page,HIGH,epa_registration_doc,,,,single,unknown,none,1.0,LOW,source_text
MIX720,Willowed Ethofumesate,UNKNOWN,unknown,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,CAUTION,"['skin_irritation_2', 'aquatic_toxicity']",['dermal'],aquatic_chronic,[],2.0,MEDIUM,snippet_keywords,agricultural/herbicide,['weeds'],,unknown,pre_emergent,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,sds_partial,LOW,no_basis,42.0,8.0,Ethofumesate,binary,high,partial,2.0,HIGH,source_text
MIX73,Britz Dryout Dust,UNKNOWN,powder,pesticide/other,unknown,MEDIUM,name_explicit,UNKNOWN,[],[],unknown,[],0.0,LOW,no_basis,unknown,,,unknown,unknown,LOW,no_basis,,UNKNOWN,unknown,False,False,unknown,LOW,no_basis,0.1,99.9,,single,ultra_low,approximate,1.0,MEDIUM,workbook_pct
