Formulation_ID,group_key,y_eye__L0_raw,y_eye__L1_canon,y_eye__L1_fixed,y_eye_cat__UN_GHS,y_eye_bin__UN_GHS,y_eye_usable__UN_GHS,y_eye_cat__EU_CLP,y_eye_bin__EU_CLP,y_eye_usable__EU_CLP,y_eye_cat__K_REACH,y_eye_bin__K_REACH,y_eye_usable__K_REACH,y_eye_cat__US_OSHA,y_eye_bin__US_OSHA,y_eye_usable__US_OSHA,y_skin__L0_raw,y_skin__L1_canon,y_skin__L1_fixed,y_skin_cat__UN_GHS,y_skin_bin__UN_GHS,y_skin_usable__UN_GHS,y_skin_cat__EU_CLP,y_skin_bin__EU_CLP,y_skin_usable__EU_CLP,y_skin_cat__K_REACH,y_skin_bin__K_REACH,y_skin_usable__K_REACH,y_skin_cat__US_OSHA,y_skin_bin__US_OSHA,y_skin_usable__US_OSHA,y_sens__L0_raw,y_sens__L1_canon,y_sens__L1_fixed,y_sens_cat__UN_GHS,y_sens_bin__UN_GHS,y_sens_usable__UN_GHS,y_sens_cat__EU_CLP,y_sens_bin__EU_CLP,y_sens_usable__EU_CLP,y_sens_cat__K_REACH,y_sens_bin__K_REACH,y_sens_usable__K_REACH,y_sens_cat__US_OSHA,y_sens_bin__US_OSHA,y_sens_usable__US_OSHA
MIX743,3-(4-Methoxyphenyl)propionic acid,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX746,121552-61-2,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX747,15299-99-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX748,500008-45-7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX749,111991-09-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX75,116255-48-2,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX750,111991-09-4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX751,MIX751,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX752,MIX752,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX753,MIX753,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1B,1B,0,1B,1,1,1B,1,1,1B,1,1,1B,1,1
MIX754,MIX754,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1B,1B,0,1B,1,1,1B,1,1,1B,1,1,1B,1,1
MIX755,MIX755,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX756,MIX756,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1B,1B,0,1B,1,1,1B,1,1,1B,1,1,1B,1,1
MIX758,MIX758,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX759,MIX759,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX76,67701-09-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX760,98886-44-3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX765,129630-19-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX766,124495-18-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX769,121451-02-3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX77,175013-18-0,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX770,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX771,85-00-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX773,500008-45-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX775,"Coco alkylamine (fatty amine, Armeen 2C - exact CAS/composition unverified)",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX776,61788-46-3,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX777,61790-33-8,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX778,112-02-7,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX779,"Arquad MCB-50., ,... (The data for the hazardous ingredients were taken respectively from the last version",2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX78,1912-24-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX780,373-61-5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX781,109-73-9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX782,6419-19-8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX783,124-07-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX784,29387-86-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX785,110-80-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX786,MIX786,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX787,151-21-3,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX788,1643-20-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX789,MIX789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX79,68359-37-5,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX790,7647-01-0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1B,1B,0,1B,1,1,1B,1,1,1B,1,1,1B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX791,9004-82-4,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX792,7664-38-2,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX793,7681-52-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX794,112-80-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX795,2634-33-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX796,2634-33-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX797,60984-57-8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX798,7681-57-4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX799,7681-57-4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX8,26172-55-4,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX80,1582-09-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX800,110-80-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX801,7681-57-4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX802,7664-93-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX803,151-21-3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX804,7664-93-9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX805,7732-18-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX806,9002-93-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX807,7681-52-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX808,"Access Dow's Safety Data Sheet (SDS) database and search by product name, grade, or trade product code.",,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX809,2825-83-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX81,2634-33-5,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX810,72903-27-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX811,556-48-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX812,191044-59-4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX813,104864-90-6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX814,22094-85-5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX815,MIX815,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX816,MIX816,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX817,224031-70-3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX818,124-07-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX819,124-07-2,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX82,133-06-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX820,124-07-2,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX821,7647-01-0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1B,1B,0,1B,1,1,1B,1,1,1B,1,1,1B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX822,1344-09-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX823,461-58-5,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX824,MIX824,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX825,75-21-8,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX826,75-21-8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX827,75-21-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX828,1344-09-8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX829,68439-57-6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX83,5915-41-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX830,69770-45-2,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX831,105512-06-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX832,122008-85-9,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX833,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX834,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX835,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX836,118-52-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX837,26225-79-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX838,26225-79-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX839,1312-76-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX84,Captan,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX840,7732-18-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX841,MIX841,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX842,111-76-2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX843,MIX843,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX844,26225-79-6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX845,52315-07-8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX846,MIX846,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX847,188489-07-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX848,MIX848,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX849,MIX849,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX85,52645-53-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX850,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX851,107534-96-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX852,107534-96-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX853,MIX853,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX854,MIX854,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX855,107534-96-3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX856,115-95-7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX857,80-26-2,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX858,99-76-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX859,84775-41-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX86,133-06-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX860,4602-84-0,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX861,84650-59-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX862,84775-41-7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX863,8007-00-9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX864,8031-03-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX865,80-56-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
